scenario_id,time_step,obstacle_id,is_dynamic,pos_x,pos_y,radius
3,48,0,False,2.0,2.5,0.6
3,48,1,False,4.0,5.5,0.7
3,48,2,False,7.5,4.0,0.6
3,48,3,True,3.6349,3.365,0.5
3,48,4,True,5.1555,4.8692,0.5
3,48,5,True,2.0047,5.6467,0.5
3,48,6,True,6.2888,7.1345,0.5
3,48,7,True,5.2375,2.2293,0.5
3,49,0,False,2.0,2.5,0.6
3,49,1,False,4.0,5.5,0.7
3,49,2,False,7.5,4.0,0.6
3,49,3,True,3.7005,3.2897,0.5
3,49,4,True,5.2238,4.8351,0.5
3,49,5,True,1.9242,5.7157,0.5
3,49,6,True,6.3351,7.1609,0.5
3,49,7,True,5.3023,2.1813,0.5
3,50,0,False,2.0,2.5,0.6
3,50,1,False,4.0,5.5,0.7
3,50,2,False,7.5,4.0,0.6
3,50,3,True,3.7504,3.208,0.5
3,50,4,True,5.2888,4.7889,0.5
3,50,5,True,1.8622,5.7939,0.5
3,50,6,True,6.3831,7.1806,0.5
3,50,7,True,5.3513,2.1298,0.5
3,51,0,False,2.0,2.5,0.6
3,51,1,False,4.0,5.5,0.7
3,51,2,False,7.5,4.0,0.6
3,51,3,True,3.7834,3.1215,0.5
3,51,4,True,5.3497,4.7313,0.5
3,51,5,True,1.8209,5.8788,0.5
3,51,6,True,6.4322,7.1935,0.5
3,51,7,True,5.3837,2.0757,0.5
3,52,0,False,2.0,2.5,0.6
3,52,1,False,4.0,5.5,0.7
3,52,2,False,7.5,4.0,0.6
3,52,3,True,3.7988,3.0324,0.5
3,52,4,True,5.4056,4.6633,0.5
3,52,5,True,1.8015,5.9676,0.5
3,52,6,True,6.482,7.1995,0.5
3,52,7,True,5.3989,2.0201,0.5
3,53,0,False,2.0,2.5,0.6
3,53,1,False,4.0,5.5,0.7
3,53,2,False,7.5,4.0,0.6
3,53,3,True,3.7963,2.9425,0.5
3,53,4,True,5.4556,4.5857,0.5
3,53,5,True,1.8046,6.0575,0.5
3,53,6,True,6.532,7.1986,0.5
3,53,7,True,5.3964,1.9642,0.5
3,54,0,False,2.0,2.5,0.6
3,54,1,False,4.0,5.5,0.7
3,54,2,False,7.5,4.0,0.6
3,54,3,True,3.7759,2.8539,0.5
3,54,4,True,5.499,4.4997,0.5
3,54,5,True,1.8303,6.1455,0.5
3,54,6,True,6.5816,7.1906,0.5
3,54,7,True,5.3764,1.909,0.5
3,55,0,False,2.0,2.5,0.6
3,55,1,False,4.0,5.5,0.7
3,55,2,False,7.5,4.0,0.6
3,55,3,True,3.7381,2.7686,0.5
3,55,4,True,5.5353,4.4065,0.5
3,55,5,True,1.8776,6.2288,0.5
3,55,6,True,6.6305,7.1757,0.5
3,55,7,True,5.3392,1.8555,0.5
3,56,0,False,2.0,2.5,0.6
3,56,1,False,4.0,5.5,0.7
3,56,2,False,7.5,4.0,0.6
3,56,3,True,3.6837,2.6884,0.5
3,56,4,True,5.5639,4.3074,0.5
3,56,5,True,1.945,6.3047,0.5
3,56,6,True,6.678,7.1541,0.5
3,56,7,True,5.2856,1.8049,0.5
3,57,0,False,2.0,2.5,0.6
3,57,1,False,4.0,5.5,0.7
3,57,2,False,7.5,4.0,0.6
3,57,3,True,3.6139,2.6153,0.5
3,57,4,True,5.5844,4.2039,0.5
3,57,5,True,2.0303,6.3707,0.5
3,57,6,True,6.7238,7.126,0.5
3,57,7,True,5.2167,1.758,0.5
3,58,0,False,2.0,2.5,0.6
3,58,1,False,4.0,5.5,0.7
3,58,2,False,7.5,4.0,0.6
3,58,3,True,3.5304,2.5508,0.5
3,58,4,True,5.5965,4.0975,0.5
3,58,5,True,2.1308,6.4248,0.5
3,58,6,True,6.7673,7.0916,0.5
3,58,7,True,5.1337,1.716,0.5
3,59,0,False,2.0,2.5,0.6
3,59,1,False,4.0,5.5,0.7
3,59,2,False,7.5,4.0,0.6
3,59,3,True,3.4349,2.4964,0.5
3,59,4,True,5.6,3.9897,0.5
3,59,5,True,2.2432,6.4651,0.5
3,59,6,True,6.8081,7.0513,0.5
3,59,7,True,5.0383,1.6794,0.5
3,60,0,False,2.0,2.5,0.6
3,60,1,False,4.0,5.5,0.7
3,60,2,False,7.5,4.0,0.6
3,60,3,True,3.3297,2.4533,0.5
3,60,4,True,5.5948,3.8821,0.5
3,60,5,True,2.364,6.4905,0.5
3,60,6,True,6.8459,7.0054,0.5
3,60,7,True,4.9324,1.6492,0.5
3,61,0,False,2.0,2.5,0.6
3,61,1,False,4.0,5.5,0.7
3,61,2,False,7.5,4.0,0.6
3,61,3,True,3.2171,2.4225,0.5
3,61,4,True,5.5811,3.7761,0.5
3,61,5,True,2.4891,6.4999,0.5
3,61,6,True,6.8802,6.9546,0.5
3,61,7,True,4.818,1.6258,0.5
3,62,0,False,2.0,2.5,0.6
3,62,1,False,4.0,5.5,0.7
3,62,2,False,7.5,4.0,0.6
3,62,3,True,3.0996,2.4047,0.5
3,62,4,True,5.5591,3.6734,0.5
3,62,5,True,2.6146,6.4933,0.5
3,62,6,True,6.9107,6.8992,0.5
3,62,7,True,4.6974,1.6097,0.5
3,63,0,False,2.0,2.5,0.6
3,63,1,False,4.0,5.5,0.7
3,63,2,False,7.5,4.0,0.6
3,63,3,True,2.9798,2.4002,0.5
3,63,4,True,5.529,3.5753,0.5
3,63,5,True,2.7364,6.4706,0.5
3,63,6,True,6.9372,6.8398,0.5
3,63,7,True,4.573,1.6013,0.5
3,64,0,False,2.0,2.5,0.6
3,64,1,False,4.0,5.5,0.7
3,64,2,False,7.5,4.0,0.6
3,64,3,True,2.8605,2.4092,0.5
3,64,4,True,5.4913,3.4834,0.5
3,64,5,True,2.8505,6.4328,0.5
3,64,6,True,6.9592,6.777,0.5
3,64,7,True,4.4471,1.6007,0.5
3,65,0,False,2.0,2.5,0.6
3,65,1,False,4.0,5.5,0.7
3,65,2,False,7.5,4.0,0.6
3,65,3,True,2.7444,2.4315,0.5
3,65,4,True,5.4465,3.3989,0.5
3,65,5,True,2.9533,6.381,0.5
3,65,6,True,6.9767,6.7114,0.5
3,65,7,True,4.3222,1.6079,0.5
3,66,0,False,2.0,2.5,0.6
3,66,1,False,4.0,5.5,0.7
3,66,2,False,7.5,4.0,0.6
3,66,3,True,2.634,2.4665,0.5
3,66,4,True,5.3954,3.323,0.5
3,66,5,True,3.0415,6.3169,0.5
3,66,6,True,6.9893,6.6437,0.5
3,66,7,True,4.2009,1.6227,0.5
3,67,0,False,2.0,2.5,0.6
3,67,1,False,4.0,5.5,0.7
3,67,2,False,7.5,4.0,0.6
3,67,3,True,2.5318,2.5135,0.5
3,67,4,True,5.3385,3.2569,0.5
3,67,5,True,3.1122,6.2425,0.5
3,67,6,True,6.9972,6.5746,0.5
3,67,7,True,4.0853,1.645,0.5
3,68,0,False,2.0,2.5,0.6
3,68,1,False,4.0,5.5,0.7
3,68,2,False,7.5,4.0,0.6
3,68,3,True,2.4401,2.5714,0.5
3,68,4,True,5.2767,3.2014,0.5
3,68,5,True,3.163,6.1603,0.5
3,68,6,True,7.0,6.5047,0.5
3,68,7,True,3.9779,1.6742,0.5
3,69,0,False,2.0,2.5,0.6
3,69,1,False,4.0,5.5,0.7
3,69,2,False,7.5,4.0,0.6
3,69,3,True,2.361,2.639,0.5
3,69,4,True,5.211,3.1575,0.5
3,69,5,True,3.1925,6.0729,0.5
3,69,6,True,6.9978,6.4348,0.5
3,69,7,True,3.8807,1.7097,0.5
3,70,0,False,2.0,2.5,0.6
3,70,1,False,4.0,5.5,0.7
3,70,2,False,7.5,4.0,0.6
3,70,3,True,2.2962,2.7147,0.5
3,70,4,True,5.1423,3.1257,0.5
3,70,5,True,3.1996,5.9832,0.5
3,70,6,True,6.9907,6.3656,0.5
3,70,7,True,3.7957,1.751,0.5
3,71,0,False,2.0,2.5,0.6
3,71,1,False,4.0,5.5,0.7
3,71,2,False,7.5,4.0,0.6
3,71,3,True,2.2473,2.7968,0.5
3,71,4,True,5.0715,3.1064,0.5
3,71,5,True,3.1841,5.894,0.5
3,71,6,True,6.9787,6.2977,0.5
3,71,7,True,3.7244,1.7971,0.5
3,72,0,False,2.0,2.5,0.6
3,72,1,False,4.0,5.5,0.7
3,72,2,False,7.5,4.0,0.6
3,72,3,True,2.2153,2.8834,0.5
3,72,4,True,4.9996,3.1,0.5
3,72,5,True,3.1465,5.8082,0.5
3,72,6,True,6.9618,6.2318,0.5
3,72,7,True,3.6683,1.8472,0.5
3,73,0,False,2.0,2.5,0.6
3,73,1,False,4.0,5.5,0.7
3,73,2,False,7.5,4.0,0.6
3,73,3,True,2.2008,2.9727,0.5
3,73,4,True,4.9278,3.1065,0.5
3,73,5,True,3.088,5.7287,0.5
3,73,6,True,6.9404,6.1686,0.5
3,73,7,True,3.6284,1.9003,0.5
3,74,0,False,2.0,2.5,0.6
3,74,1,False,4.0,5.5,0.7
3,74,2,False,7.5,4.0,0.6
3,74,3,True,2.2044,3.0625,0.5
3,74,4,True,4.857,3.1259,0.5
3,74,5,True,3.0104,5.6579,0.5
3,74,6,True,6.9146,6.1087,0.5
3,74,7,True,3.6056,1.9553,0.5
3,75,0,False,2.0,2.5,0.6
3,75,1,False,4.0,5.5,0.7
3,75,2,False,7.5,4.0,0.6
3,75,3,True,2.2258,3.151,0.5
3,75,4,True,4.7883,3.1579,0.5
3,75,5,True,2.9164,5.5981,0.5
3,75,6,True,6.8846,6.0527,0.5
3,75,7,True,3.6004,2.0112,0.5
3,76,0,False,2.0,2.5,0.6
3,76,1,False,4.0,5.5,0.7
3,76,2,False,7.5,4.0,0.6
3,76,3,True,2.2645,3.2361,0.5
3,76,4,True,4.7226,3.202,0.5
3,76,5,True,2.809,5.5513,0.5
3,76,6,True,6.8508,6.0012,0.5
3,76,7,True,3.6127,2.0669,0.5
3,77,0,False,2.0,2.5,0.6
3,77,1,False,4.0,5.5,0.7
3,77,2,False,7.5,4.0,0.6
3,77,3,True,2.3198,3.3159,0.5
3,77,4,True,4.6609,3.2575,0.5
3,77,5,True,2.6915,5.5191,0.5
3,77,6,True,6.8135,5.9546,0.5
3,77,7,True,3.6424,2.1213,0.5
3,78,0,False,2.0,2.5,0.6
3,78,1,False,4.0,5.5,0.7
3,78,2,False,7.5,4.0,0.6
3,78,3,True,2.3904,3.3886,0.5
3,78,4,True,4.6041,3.3237,0.5
3,78,5,True,2.5679,5.5024,0.5
3,78,6,True,6.773,5.9135,0.5
3,78,7,True,3.6888,2.1733,0.5
3,79,0,False,2.0,2.5,0.6
3,79,1,False,4.0,5.5,0.7
3,79,2,False,7.5,4.0,0.6
3,79,3,True,2.4747,3.4525,0.5
3,79,4,True,4.553,3.3997,0.5
3,79,5,True,2.4421,5.5017,0.5
3,79,6,True,6.7298,5.8783,0.5
3,79,7,True,3.7512,2.2219,0.5
3,80,0,False,2.0,2.5,0.6
3,80,1,False,4.0,5.5,0.7
3,80,2,False,7.5,4.0,0.6
3,80,3,True,2.5707,3.5063,0.5
3,80,4,True,4.5083,3.4843,0.5
3,80,5,True,2.3181,5.5172,0.5
3,80,6,True,6.6843,5.8493,0.5
3,80,7,True,3.8282,2.2662,0.5
3,81,0,False,2.0,2.5,0.6
3,81,1,False,4.0,5.5,0.7
3,81,2,False,7.5,4.0,0.6
3,81,3,True,2.6764,3.5487,0.5
3,81,4,True,4.4707,3.5763,0.5
3,81,5,True,2.2,5.5482,0.5
3,81,6,True,6.637,5.8268,0.5
3,81,7,True,3.9183,2.3052,0.5
3,82,0,False,2.0,2.5,0.6
3,82,1,False,4.0,5.5,0.7
3,82,2,False,7.5,4.0,0.6
3,82,3,True,2.7894,3.5788,0.5
3,82,4,True,4.4406,3.6744,0.5
3,82,5,True,2.0917,5.5939,0.5
3,82,6,True,6.5883,5.811,0.5
3,82,7,True,4.0198,2.3383,0.5
3,83,0,False,2.0,2.5,0.6
3,83,1,False,4.0,5.5,0.7
3,83,2,False,7.5,4.0,0.6
3,83,3,True,2.9071,3.5959,0.5
3,83,4,True,4.4187,3.7772,0.5
3,83,5,True,1.9965,5.6527,0.5
3,83,6,True,6.5388,5.8021,0.5
3,83,7,True,4.1307,2.3648,0.5
3,84,0,False,2.0,2.5,0.6
3,84,1,False,4.0,5.5,0.7
3,84,2,False,7.5,4.0,0.6
3,84,3,True,3.0269,3.5997,0.5
3,84,4,True,4.4051,3.8832,0.5
3,84,5,True,1.9175,5.7227,0.5
3,84,6,True,6.4888,5.8002,0.5
3,84,7,True,4.2489,2.3841,0.5
3,85,0,False,2.0,2.5,0.6
3,85,1,False,4.0,5.5,0.7
3,85,2,False,7.5,4.0,0.6
3,85,3,True,3.1461,3.5899,0.5
3,85,4,True,4.4,3.9908,0.5
3,85,5,True,1.8574,5.8016,0.5
3,85,6,True,6.4389,5.8052,0.5
3,85,7,True,4.3719,2.3959,0.5
3,86,0,False,2.0,2.5,0.6
3,86,1,False,4.0,5.5,0.7
3,86,2,False,7.5,4.0,0.6
3,86,3,True,3.262,3.5669,0.5
3,86,4,True,4.4036,4.0986,0.5
3,86,5,True,1.8181,5.887,0.5
3,86,6,True,6.3897,5.8172,0.5
3,86,7,True,4.4975,2.4,0.5
3,87,0,False,2.0,2.5,0.6
3,87,1,False,4.0,5.5,0.7
3,87,2,False,7.5,4.0,0.6
3,87,3,True,3.372,3.5312,0.5
3,87,4,True,4.4158,4.205,0.5
3,87,5,True,1.8008,5.976,0.5
3,87,6,True,6.3416,5.8361,0.5
3,87,7,True,4.6231,2.3962,0.5
3,88,0,False,2.0,2.5,0.6
3,88,1,False,4.0,5.5,0.7
3,88,2,False,7.5,4.0,0.6
3,88,3,True,3.4737,3.4835,0.5
3,88,4,True,4.4363,4.3085,0.5
3,88,5,True,1.8061,6.0658,0.5
3,88,6,True,6.295,5.8615,0.5
3,88,7,True,4.7463,2.3847,0.5
3,89,0,False,2.0,2.5,0.6
3,89,1,False,4.0,5.5,0.7
3,89,2,False,7.5,4.0,0.6
3,89,3,True,3.5647,3.425,0.5
3,89,4,True,4.465,4.4075,0.5
3,89,5,True,1.8338,6.1535,0.5
3,89,6,True,6.2505,5.8934,0.5
3,89,7,True,4.8647,2.3657,0.5
3,90,0,False,2.0,2.5,0.6
3,90,1,False,4.0,5.5,0.7
3,90,2,False,7.5,4.0,0.6
3,90,3,True,3.643,3.357,0.5
3,90,4,True,4.5014,4.5006,0.5
3,90,5,True,1.883,6.2362,0.5
3,90,6,True,6.2085,5.9313,0.5
3,90,7,True,4.976,2.3395,0.5
3,91,0,False,2.0,2.5,0.6
3,91,1,False,4.0,5.5,0.7
3,91,2,False,7.5,4.0,0.6
3,91,3,True,3.7069,3.2809,0.5
3,91,4,True,4.5449,4.5865,0.5
3,91,5,True,1.9522,6.3113,0.5
3,91,6,True,6.1694,5.9749,0.5
3,91,7,True,5.0779,2.3066,0.5
3,92,0,False,2.0,2.5,0.6
3,92,1,False,4.0,5.5,0.7
3,92,2,False,7.5,4.0,0.6
3,92,3,True,3.755,3.1985,0.5
3,92,4,True,4.595,4.664,0.5
3,92,5,True,2.0391,6.3763,0.5
3,92,6,True,6.1336,6.0237,0.5
3,92,7,True,5.1685,2.2678,0.5
3,93,0,False,2.0,2.5,0.6
3,93,1,False,4.0,5.5,0.7
3,93,2,False,7.5,4.0,0.6
3,93,3,True,3.786,3.1116,0.5
3,93,4,True,4.6509,4.732,0.5
3,93,5,True,2.1408,6.4292,0.5
3,93,6,True,6.1015,6.0773,0.5
3,93,7,True,5.2461,2.2237,0.5
3,94,0,False,2.0,2.5,0.6
3,94,1,False,4.0,5.5,0.7
3,94,2,False,7.5,4.0,0.6
3,94,3,True,3.7994,3.0223,0.5
3,94,4,True,4.7118,4.7894,0.5
3,94,5,True,2.2542,6.4682,0.5
3,94,6,True,6.0733,6.1351,0.5
3,94,7,True,5.309,2.1753,0.5
3,95,0,False,2.0,2.5,0.6
3,95,1,False,4.0,5.5,0.7
3,95,2,False,7.5,4.0,0.6
3,95,3,True,3.7949,2.9324,0.5
3,95,4,True,4.7769,4.8355,0.5
3,95,5,True,2.3755,6.492,0.5
3,95,6,True,6.0494,6.1965,0.5
3,95,7,True,5.3561,2.1234,0.5
3,96,0,False,2.0,2.5,0.6
3,96,1,False,4.0,5.5,0.7
3,96,2,False,7.5,4.0,0.6
3,96,3,True,3.7725,2.8441,0.5
3,96,4,True,4.8452,4.8695,0.5
3,96,5,True,2.5009,6.5,0.5
3,96,6,True,6.03,6.261,0.5
3,96,7,True,5.3865,2.0691,0.5
3,97,0,False,2.0,2.5,0.6
3,97,1,False,4.0,5.5,0.7
3,97,2,False,7.5,4.0,0.6
3,97,3,True,3.7328,2.7593,0.5
3,97,4,True,4.9157,4.8911,0.5
3,97,5,True,2.6262,6.4918,0.5
3,97,6,True,6.0153,6.3279,0.5
3,97,7,True,5.3995,2.0134,0.5
3,98,0,False,2.0,2.5,0.6
3,98,1,False,4.0,5.5,0.7
3,98,2,False,7.5,4.0,0.6
3,98,3,True,3.6766,2.6798,0.5
3,98,4,True,4.9874,4.8998,0.5
3,98,5,True,2.7474,6.4677,0.5
3,98,6,True,6.0055,6.3965,0.5
3,98,7,True,5.3949,1.9575,0.5
3,99,0,False,2.0,2.5,0.6
3,99,1,False,4.0,5.5,0.7
3,99,2,False,7.5,4.0,0.6
3,99,3,True,3.6052,2.6076,0.5
3,99,4,True,5.0593,4.8956,0.5
3,99,5,True,2.8606,6.4285,0.5
3,99,6,True,6.0006,6.4661,0.5
3,99,7,True,5.3728,1.9024,0.5
4,0,0,False,2.0,2.5,0.6
4,0,1,False,4.0,5.5,0.7
4,0,2,False,7.5,4.0,0.6
4,0,3,True,3.0,3.6,0.5
4,0,4,True,5.4243,4.6364,0.5
4,0,5,True,3.2,6.0,0.5
4,0,6,True,6.933,6.85,0.5
4,0,7,True,4.95,2.3464,0.5
4,1,0,False,2.0,2.5,0.6
4,1,1,False,4.0,5.5,0.7
4,1,2,False,7.5,4.0,0.6
4,1,3,True,3.1196,3.5933,0.5
4,1,4,True,5.472,4.5556,0.5
4,1,5,True,3.1887,5.9105,0.5
4,1,6,True,6.9558,6.7877,0.5
4,1,7,True,5.0544,2.3151,0.5
4,2,0,False,2.0,2.5,0.6
4,2,1,False,4.0,5.5,0.7
4,2,2,False,7.5,4.0,0.6
4,2,3,True,3.2364,3.5732,0.5
4,2,4,True,5.513,4.4669,0.5
4,2,5,True,3.1551,5.8239,0.5
4,2,6,True,6.974,6.7226,0.5
4,2,7,True,5.1479,2.2776,0.5
4,3,0,False,2.0,2.5,0.6
4,3,1,False,4.0,5.5,0.7
4,3,2,False,7.5,4.0,0.6
4,3,3,True,3.348,3.5403,0.5
4,3,4,True,5.5465,4.3714,0.5
4,3,5,True,3.1004,5.7429,0.5
4,3,6,True,6.9876,6.6552,0.5
4,3,7,True,5.2287,2.2348,0.5
4,4,0,False,2.0,2.5,0.6
4,4,1,False,4.0,5.5,0.7
4,4,2,False,7.5,4.0,0.6
4,4,3,True,3.4517,3.4952,0.5
4,4,4,True,5.5722,4.2706,0.5
4,4,5,True,3.0263,5.6703,0.5
4,4,6,True,6.9962,6.5863,0.5
4,4,7,True,5.2953,2.1873,0.5
4,5,0,False,2.0,2.5,0.6
4,5,1,False,4.0,5.5,0.7
4,5,2,False,7.5,4.0,0.6
4,5,3,True,3.5453,3.439,0.5
4,5,4,True,5.5897,4.1659,0.5
4,5,5,True,2.9351,5.6083,0.5
4,5,6,True,6.9999,6.5165,0.5
4,5,7,True,5.3463,2.1361,0.5
4,6,0,False,2.0,2.5,0.6
4,6,1,False,4.0,5.5,0.7
4,6,2,False,7.5,4.0,0.6
4,6,3,True,3.6267,3.373,0.5
4,6,4,True,5.5987,4.0588,0.5
4,6,5,True,2.8299,5.559,0.5
4,6,6,True,6.9985,6.4466,0.5
4,6,7,True,5.3808,2.0823,0.5
4,7,0,False,2.0,2.5,0.6
4,7,1,False,4.0,5.5,0.7
4,7,2,False,7.5,4.0,0.6
4,7,3,True,3.6939,3.2985,0.5
4,7,4,True,5.5991,3.9509,0.5
4,7,5,True,2.7141,5.524,0.5
4,7,6,True,6.9922,6.3772,0.5
4,7,7,True,5.398,2.0269,0.5
4,8,0,False,2.0,2.5,0.6
4,8,1,False,4.0,5.5,0.7
4,8,2,False,7.5,4.0,0.6
4,8,3,True,3.7456,3.2174,0.5
4,8,4,True,5.5909,3.8437,0.5
4,8,5,True,2.5913,5.5043,0.5
4,8,6,True,6.981,6.309,0.5
4,8,7,True,5.3976,1.9709,0.5
4,9,0,False,2.0,2.5,0.6
4,9,1,False,4.0,5.5,0.7
4,9,2,False,7.5,4.0,0.6
4,9,3,True,3.7806,3.1314,0.5
4,9,4,True,5.5742,3.7387,0.5
4,9,5,True,2.4656,5.5006,0.5
4,9,6,True,6.965,6.2427,0.5
4,9,7,True,5.3797,1.9155,0.5
4,10,0,False,2.0,2.5,0.6
4,10,1,False,4.0,5.5,0.7
4,10,2,False,7.5,4.0,0.6
4,10,3,True,3.798,3.0424,0.5
4,10,4,True,5.5492,3.6375,0.5
4,10,5,True,2.341,5.5131,0.5
4,10,6,True,6.9443,6.179,0.5
4,10,7,True,5.3446,1.8618,0.5
4,11,0,False,2.0,2.5,0.6
4,11,1,False,4.0,5.5,0.7
4,11,2,False,7.5,4.0,0.6
4,11,3,True,3.7975,2.9525,0.5
4,11,4,True,5.5163,3.5415,0.5
4,11,5,True,2.2215,5.5413,0.5
4,11,6,True,6.9192,6.1185,0.5
4,11,7,True,5.2929,1.8108,0.5
4,12,0,False,2.0,2.5,0.6
4,12,1,False,4.0,5.5,0.7
4,12,2,False,7.5,4.0,0.6
4,12,3,True,3.7791,2.8637,0.5
4,12,4,True,5.476,3.452,0.5
4,12,5,True,2.111,5.5843,0.5
4,12,6,True,6.8899,6.0618,0.5
4,12,7,True,5.2257,1.7634,0.5
4,13,0,False,2.0,2.5,0.6
4,13,1,False,4.0,5.5,0.7
4,13,2,False,7.5,4.0,0.6
4,13,3,True,3.7432,2.7779,0.5
4,13,4,True,5.4288,3.3705,0.5
4,13,5,True,2.0131,5.6408,0.5
4,13,6,True,6.8567,6.0095,0.5
4,13,7,True,5.1444,1.7207,0.5
4,14,0,False,2.0,2.5,0.6
4,14,1,False,4.0,5.5,0.7
4,14,2,False,7.5,4.0,0.6
4,14,3,True,3.6906,2.6971,0.5
4,14,4,True,5.3755,3.298,0.5
4,14,5,True,1.9309,5.7088,0.5
4,14,6,True,6.82,5.9621,0.5
4,14,7,True,5.0504,1.6835,0.5
4,15,0,False,2.0,2.5,0.6
4,15,1,False,4.0,5.5,0.7
4,15,2,False,7.5,4.0,0.6
4,15,3,True,3.6225,2.6231,0.5
4,15,4,True,5.3168,3.2357,0.5
4,15,5,True,1.8671,5.7863,0.5
4,15,6,True,6.78,5.9201,0.5
4,15,7,True,4.9456,1.6525,0.5
4,16,0,False,2.0,2.5,0.6
4,16,1,False,4.0,5.5,0.7
4,16,2,False,7.5,4.0,0.6
4,16,3,True,3.5404,2.5576,0.5
4,16,4,True,5.2535,3.1843,0.5
4,16,5,True,1.8238,5.8707,0.5
4,16,6,True,6.7372,5.8838,0.5
4,16,7,True,4.8322,1.6282,0.5
4,17,0,False,2.0,2.5,0.6
4,17,1,False,4.0,5.5,0.7
4,17,2,False,7.5,4.0,0.6
4,17,3,True,3.4461,2.502,0.5
4,17,4,True,5.1866,3.1446,0.5
4,17,5,True,1.8023,5.9592,0.5
4,17,6,True,6.6921,5.8537,0.5
4,17,7,True,4.7122,1.6113,0.5
4,18,0,False,2.0,2.5,0.6
4,18,1,False,4.0,5.5,0.7
4,18,2,False,7.5,4.0,0.6
4,18,3,True,3.3419,2.4576,0.5
4,18,4,True,5.117,3.1173,0.5
4,18,5,True,1.8034,6.0491,0.5
4,18,6,True,6.6451,5.8301,0.5
4,18,7,True,4.5881,1.6019,0.5
4,19,0,False,2.0,2.5,0.6
4,19,1,False,4.0,5.5,0.7
4,19,2,False,7.5,4.0,0.6
4,19,3,True,3.23,2.4253,0.5
4,19,4,True,5.0457,3.1026,0.5
4,19,5,True,1.827,6.1374,0.5
4,19,6,True,6.5966,5.8132,0.5
4,19,7,True,4.4622,1.6004,0.5
4,20,0,False,2.0,2.5,0.6
4,20,1,False,4.0,5.5,0.7
4,20,2,False,7.5,4.0,0.6
4,20,3,True,3.1129,2.406,0.5
4,20,4,True,4.9737,3.1009,0.5
4,20,5,True,1.8723,6.2213,0.5
4,20,6,True,6.5471,5.8031,0.5
4,20,7,True,4.3371,1.6066,0.5
4,21,0,False,2.0,2.5,0.6
4,21,1,False,4.0,5.5,0.7
4,21,2,False,7.5,4.0,0.6
4,21,3,True,2.9933,2.4,0.5
4,21,4,True,4.9022,3.112,0.5
4,21,5,True,1.9379,6.298,0.5
4,21,6,True,6.4972,5.8,0.5
4,21,7,True,4.2152,1.6206,0.5
4,22,0,False,2.0,2.5,0.6
4,22,1,False,4.0,5.5,0.7
4,22,2,False,7.5,4.0,0.6
4,22,3,True,2.8738,2.4075,0.5
4,22,4,True,4.832,3.136,0.5
4,22,5,True,2.0216,6.365,0.5
4,22,6,True,6.4473,5.8039,0.5
4,22,7,True,4.0988,1.6419,0.5
4,23,0,False,2.0,2.5,0.6
4,23,1,False,4.0,5.5,0.7
4,23,2,False,7.5,4.0,0.6
4,23,3,True,2.7572,2.4283,0.5
4,23,4,True,4.7642,3.1724,0.5
4,23,5,True,2.1209,6.4203,0.5
4,23,6,True,6.3979,5.8147,0.5
4,23,7,True,3.9903,1.6703,0.5
4,24,0,False,2.0,2.5,0.6
4,24,1,False,4.0,5.5,0.7
4,24,2,False,7.5,4.0,0.6
4,24,3,True,2.646,2.4619,0.5
4,24,4,True,4.6999,3.2207,0.5
4,24,5,True,2.2323,6.462,0.5
4,24,6,True,6.3496,5.8324,0.5
4,24,7,True,3.8918,1.7052,0.5
4,25,0,False,2.0,2.5,0.6
4,25,1,False,4.0,5.5,0.7
4,25,2,False,7.5,4.0,0.6
4,25,3,True,2.5428,2.5077,0.5
4,25,4,True,4.6399,3.2802,0.5
4,25,5,True,2.3524,6.4888,0.5
4,25,6,True,6.3027,5.8568,0.5
4,25,7,True,3.8052,1.7458,0.5
4,26,0,False,2.0,2.5,0.6
4,26,1,False,4.0,5.5,0.7
4,26,2,False,7.5,4.0,0.6
4,26,3,True,2.4498,2.5644,0.5
4,26,4,True,4.585,3.35,0.5
4,26,5,True,2.4773,6.4997,0.5
4,26,6,True,6.2578,5.8876,0.5
4,26,7,True,3.7322,1.7913,0.5
4,27,0,False,2.0,2.5,0.6
4,27,1,False,4.0,5.5,0.7
4,27,2,False,7.5,4.0,0.6
4,27,3,True,2.3692,2.631,0.5
4,27,4,True,4.5361,3.4292,0.5
4,27,5,True,2.603,6.4946,0.5
4,27,6,True,6.2154,5.9245,0.5
4,27,7,True,3.6742,1.841,0.5
4,28,0,False,2.0,2.5,0.6
4,28,1,False,4.0,5.5,0.7
4,28,2,False,7.5,4.0,0.6
4,28,3,True,2.3027,2.7058,0.5
4,28,4,True,4.4939,3.5166,0.5
4,28,5,True,2.7252,6.4734,0.5
4,28,6,True,6.1758,5.9671,0.5
4,28,7,True,3.6323,1.8938,0.5
4,29,0,False,2.0,2.5,0.6
4,29,1,False,4.0,5.5,0.7
4,29,2,False,7.5,4.0,0.6
4,29,3,True,2.252,2.7873,0.5
4,29,4,True,4.4589,3.611,0.5
4,29,5,True,2.8403,6.437,0.5
4,29,6,True,6.1394,6.0151,0.5
4,29,7,True,3.6075,1.9486,0.5
4,30,0,False,2.0,2.5,0.6
4,30,1,False,4.0,5.5,0.7
4,30,2,False,7.5,4.0,0.6
4,30,3,True,2.218,2.8735,0.5
4,30,4,True,4.4318,3.7109,0.5
4,30,5,True,2.9443,6.3864,0.5
